,date_sign_up,customer_id,first_product_sku,first_product_name,voucher_code,voucher_category,sales_rule_set
4146,03/25/19,15170408,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PDX015,Direct Sales In-house,HF_20x3_Portland
4147,03/25/19,15170402,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN009,Direct Sales In-house,HF_20x3_Denver
4148,03/25/19,15170453,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU011,Direct Sales In-house,HF_20x3_Houston
4149,03/25/19,15170462,US-VP-3-2-0,3 Meals (vegetarian) for 2 people,NYC024,Direct Sales In-house,HF_20x3_NYC
4150,03/25/19,15170630,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX002,Direct Sales In-house,HF_50%x2_Phoenix
4151,03/25/19,15170624,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH036,Direct Sales In-house,HF_20x3_Columbus
4152,03/25/19,15170666,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
4153,03/25/19,15170671,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS048,Direct Sales In-house,HF_20x3_Austin
4154,03/25/19,15170663,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2SEA010,Direct Sales In-house,HF_10x3_Seattle_2x2
4155,03/25/19,15170722,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX051,Direct Sales In-house,HF_50%x2_Phoenix
4156,03/25/19,15170891,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX051,Direct Sales In-house,HF_50%x2_Phoenix
4157,03/25/19,15171074,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50PHX006,Direct Sales In-house,HF_50%x2_Phoenix
4158,03/25/19,15171063,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX026,Direct Sales In-house,HF_50%x2_Phoenix
4159,03/25/19,15170748,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO002,Direct Sales In-house,HF_20x3_Pleasanton
4160,03/25/19,15171188,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA039,Direct Sales In-house,HF_20x3_Santa Ana
4161,03/25/19,15171368,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA011,Direct Sales In-house,HF_20x3_Santa Ana
4162,03/25/19,15171538,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX014,Direct Sales In-house,HF_50%x2_Phoenix
4163,03/25/19,15171515,US-CP-4-2-0,Classic - 4 meals per week for 2 people,50PHX014,Direct Sales In-house,HF_50%x2_Phoenix
4164,03/25/19,15170325,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CHI001,Direct Sales In-house,HF_20x3_Chicago
4165,03/25/19,15171674,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO006,Direct Sales In-house,HF_20x3_Pleasanton
4166,03/25/19,15171818,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO002,Direct Sales In-house,HF_20x3_Pleasanton
4167,03/25/19,15170396,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS048,Direct Sales In-house,HF_20x3_Austin
4168,03/25/19,15171850,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA034,Direct Sales In-house,HF_20x3_Seattle
4169,03/25/19,15171939,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA039FIT,Direct Sales In-house,HF_25x2_FitSantaAna
4170,03/26/19,15173705,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX041,Direct Sales In-house,HF_20x3_Jacksonville
4171,03/26/19,15173828,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL052,Direct Sales In-house,HF_50%x2_Atlanta
4172,03/26/19,15174352,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL018,Direct Sales In-house,HF_50%x2_Atlanta
4173,03/26/19,15174520,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH036,Direct Sales In-house,HF_20x3_Columbus
4174,03/26/19,15175000,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH036,Direct Sales In-house,HF_20x3_Columbus
4175,03/26/19,15175207,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PIT001,Direct Sales In-house,HF_20x3_Pittsburgh
4176,03/26/19,15175296,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL018,Direct Sales In-house,HF_50%x2_Atlanta
4177,03/26/19,15175403,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL033,Direct Sales In-house,HF_50%x2_Atlanta
4178,03/26/19,15175497,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX041,Direct Sales In-house,HF_20x3_Jacksonville
4179,03/26/19,15175814,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL007,Direct Sales In-house,HF_50%x2_Atlanta
4180,03/26/19,15175885,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH036,Direct Sales In-house,HF_20x3_Columbus
4181,03/26/19,15176291,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN024,Direct Sales In-house,HF_20x3_Denver
4182,03/26/19,15176296,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN090,Direct Sales In-house,HF_20x3_Denver
4183,03/26/19,15176271,US-FMP-3-4-0,Family - 3 meals per week for 4 people,DEN009,Direct Sales In-house,HF_20x3_Denver
4184,03/26/19,15176319,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN008,Direct Sales In-house,HF_20x3_Denver
4185,03/26/19,15176365,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX009,Direct Sales In-house,HF_20x3_Jacksonville
4186,03/26/19,15176348,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL007,Direct Sales In-house,HF_50%x2_Atlanta
4187,03/26/19,15176461,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN030,Direct Sales In-house,HF_20x3_Denver
4188,03/26/19,15176525,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN011,Direct Sales In-house,HF_20x3_Denver
4189,03/26/19,15176520,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN011,Direct Sales In-house,HF_20x3_Denver
4190,03/26/19,15176691,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS027,Direct Sales In-house,HF_20x3_Austin
4191,03/26/19,15176775,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50ATL033,Direct Sales In-house,HF_50%x2_Atlanta
4192,03/26/19,15177040,US-CP-2-4-0,Classic - 2 meals per week for 4 people,AUS021,Direct Sales In-house,HF_20x3_Austin
4193,03/26/19,15177467,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN011,Direct Sales In-house,HF_20x3_Denver
4194,03/26/19,15177576,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4195,03/26/19,15177575,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX026,Direct Sales In-house,HF_50%x2_Phoenix
4196,03/26/19,15177714,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
4197,03/26/19,15178051,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PDX022,Direct Sales In-house,HF_20x3_Portland
4198,03/26/19,15178095,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
4199,03/26/19,15178309,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX026,Direct Sales In-house,HF_50%x2_Phoenix
4200,03/26/19,15178452,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4201,03/26/19,15178685,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
4202,03/26/19,15178859,US-CP-2-4-0,Classic - 2 meals per week for 4 people,SFO006,Direct Sales In-house,HF_20x3_Pleasanton
4203,03/26/19,15178879,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4204,03/26/19,15178966,US-CP-4-2-0,Classic - 4 meals per week for 2 people,SNA039,Direct Sales In-house,HF_20x3_Santa Ana
4205,03/26/19,15178954,US-CP-2-4-0,Classic - 2 meals per week for 4 people,SFO006,Direct Sales In-house,HF_20x3_Pleasanton
4206,03/26/19,15179065,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA042,Direct Sales In-house,HF_20x3_Santa Ana
4207,03/26/19,15179331,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC013,Direct Sales In-house,HF_20x3_NYC
4208,03/26/19,15179518,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC011,Direct Sales In-house,HF_20x3_NYC
4209,03/26/19,15179641,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
4210,03/26/19,15179778,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA077,Direct Sales In-house,HF_20x3_Seattle
4211,03/26/19,15179861,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT035,Direct Sales In-house,HF_20x3_Pittsburgh
4212,03/26/19,15180056,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND027,Direct Sales In-house,HF_20x3_Indianapolis
4213,03/26/19,15180125,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT035,Direct Sales In-house,HF_20x3_Pittsburgh
4214,03/26/19,15180335,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50ATL043,Direct Sales In-house,HF_50%x2_Atlanta
4215,03/26/19,15180289,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND005,Direct Sales In-house,HF_20x3_Indianapolis
4216,03/26/19,15180342,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO002,Direct Sales In-house,HF_20x3_Pleasanton
4217,03/26/19,15168418,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PDX002,Direct Sales In-house,HF_20x3_Portland
4218,03/26/19,15180688,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH019,Direct Sales In-house,HF_20x3_Columbus
4219,03/26/19,15180856,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2PIT035,Direct Sales In-house,HF_10x3_Pittsburgh_2x2
4220,03/26/19,15180998,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS002,Direct Sales In-house,HF_20x3_Boston
4221,03/26/19,15181110,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA011RES,Direct Sales In-house,HF_25x2_ResSeattle
4222,03/26/19,15181082,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL055,Direct Sales In-house,HF_50%x2_Atlanta
4223,03/26/19,15181337,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX002,Direct Sales In-house,HF_50%x2_Phoenix
4224,03/26/19,15181390,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL046,Direct Sales In-house,HF_50%x2_Atlanta
4225,03/26/19,15181414,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA042,Direct Sales In-house,HF_20x3_Santa Ana
4226,03/26/19,15151232,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX027,Direct Sales In-house,HF_50%x2_Phoenix
4227,03/26/19,15181436,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA042,Direct Sales In-house,HF_20x3_Santa Ana
4228,03/26/19,15181406,US-FMP-2-4-0,Family - 2 meals per week for 4 people,BOS030,Direct Sales In-house,HF_20x3_Boston
4229,03/26/19,15181606,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND046,Direct Sales In-house,HF_20x3_Indianapolis
4230,03/26/19,15181675,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL043,Direct Sales In-house,HF_50%x2_Atlanta
4231,03/26/19,15181726,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL046,Direct Sales In-house,HF_50%x2_Atlanta
4232,03/26/19,15182135,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC024,Direct Sales In-house,HF_20x3_NYC
4233,03/26/19,15182510,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC011,Direct Sales In-house,HF_20x3_NYC
4234,03/26/19,15182503,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CHI003,Direct Sales In-house,HF_20x3_Chicago
4235,03/26/19,15182515,US-FMP-2-4-0,Family - 2 meals per week for 4 people,BOS031,Direct Sales In-house,HF_20x3_Boston
4236,03/26/19,15182567,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS005,Direct Sales In-house,HF_20x3_Austin
4237,03/26/19,15182561,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2AUS001,Direct Sales In-house,HF_10x3_Austin_2x2
4238,03/26/19,15182311,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL055,Direct Sales In-house,HF_50%x2_Atlanta
4239,03/26/19,15182836,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL043,Direct Sales In-house,HF_50%x2_Atlanta
4240,03/26/19,15182909,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH036,Direct Sales In-house,HF_20x3_Columbus
4241,03/26/19,15182921,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH002,Direct Sales In-house,HF_20x3_Columbus
4242,03/26/19,15181328,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS031,Direct Sales In-house,HF_20x3_Boston
4243,03/26/19,15183228,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS030,Direct Sales In-house,HF_20x3_Boston
4244,03/26/19,15183257,US-FMP-2-4-0,Family - 2 meals per week for 4 people,PIT035,Direct Sales In-house,HF_20x3_Pittsburgh
4245,03/26/19,15183250,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50PHX020,Direct Sales In-house,HF_50%x2_Phoenix
4246,03/26/19,15183446,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC024,Direct Sales In-house,HF_20x3_NYC
4247,03/26/19,15182063,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS008,Direct Sales In-house,HF_20x3_Austin
4248,03/26/19,15183487,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT035,Direct Sales In-house,HF_20x3_Pittsburgh
4249,03/26/19,15183507,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
4250,03/26/19,15183489,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS047,Direct Sales In-house,HF_20x3_Austin
4251,03/26/19,15183634,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW006,Direct Sales In-house,HF_20x3_Dallas
4252,03/26/19,15183678,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS030,Direct Sales In-house,HF_20x3_Boston
4253,03/26/19,15183701,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
4254,03/26/19,15183716,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL008,Direct Sales In-house,HF_50%x2_Atlanta
4255,03/26/19,15182987,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX003,Direct Sales In-house,HF_20x3_Jacksonville
4256,03/26/19,15183947,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX006,Direct Sales In-house,HF_50%x2_Phoenix
4257,03/26/19,15184081,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHL051,Direct Sales In-house,HF_20x3_Philadelphia
4258,03/26/19,15184080,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2ATL052,Direct Sales In-house,HF_10x3_Atlanta_2x2
4259,03/26/19,15184159,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA060,Direct Sales In-house,HF_20x3_Seattle
4260,03/26/19,15184167,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS001,Direct Sales In-house,HF_20x3_Boston
4261,03/26/19,15184281,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BNA001,Direct Sales In-house,HF_20x3_Nashville
4262,03/26/19,15184346,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU011,Direct Sales In-house,HF_20x3_Houston
4263,03/26/19,15184361,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS030,Direct Sales In-house,HF_20x3_Boston
4264,03/26/19,15184368,US-CP-3-4-0,Classic - 3 meals per week for 4 people,IND009,Direct Sales In-house,HF_20x3_Indianapolis
4265,03/26/19,15184463,US-CP-3-4-0,Classic - 3 meals per week for 4 people,SNA042,Direct Sales In-house,HF_20x3_Santa Ana
4266,03/26/19,15184518,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN025,Direct Sales In-house,HF_20x3_Denver
4267,03/26/19,15184719,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS030,Direct Sales In-house,HF_20x3_Boston
4268,03/26/19,15184756,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS047,Direct Sales In-house,HF_20x3_Austin
4269,03/26/19,15184780,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT004,Direct Sales In-house,HF_20x3_Pittsburgh
4270,03/26/19,15184954,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4271,03/26/19,15184949,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS050,Direct Sales In-house,HF_20x3_Austin
4272,03/26/19,15185022,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN012,Direct Sales In-house,HF_20x3_Denver
4273,03/26/19,15185085,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU002,Direct Sales In-house,HF_20x3_Houston
4274,03/26/19,15185173,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA039,Direct Sales In-house,HF_20x3_Santa Ana
4275,03/26/19,15185239,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS005,Direct Sales In-house,HF_20x3_Austin
4276,03/26/19,15185233,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA034,Direct Sales In-house,HF_20x3_Seattle
4277,03/26/19,15185392,US-FMP-2-4-0,Family - 2 meals per week for 4 people,CMH036,Direct Sales In-house,HF_20x3_Columbus
4278,03/26/19,15185492,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4279,03/26/19,15185575,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA069,Direct Sales In-house,HF_20x3_Seattle
4280,03/26/19,15185635,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CHI004,Direct Sales In-house,HF_20x3_Chicago
4281,03/26/19,15185769,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS050,Direct Sales In-house,HF_20x3_Austin
4282,03/26/19,15185811,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA015,Direct Sales In-house,HF_20x3_Santa Ana
4283,03/26/19,15186062,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS008,Direct Sales In-house,HF_20x3_Austin
4284,03/26/19,15186110,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CHI003,Direct Sales In-house,HF_20x3_Chicago
4285,03/26/19,15186181,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX020,Direct Sales In-house,HF_50%x2_Phoenix
4286,03/26/19,15186192,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS047,Direct Sales In-house,HF_20x3_Austin
4287,03/26/19,15186208,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX006,Direct Sales In-house,HF_50%x2_Phoenix
4288,03/26/19,15186240,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA042,Direct Sales In-house,HF_20x3_Seattle
4289,03/26/19,15186351,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA076,Direct Sales In-house,HF_20x3_Seattle
4290,03/26/19,15186388,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA034,Direct Sales In-house,HF_20x3_Seattle
4291,03/26/19,15186767,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA039,Direct Sales In-house,HF_20x3_Santa Ana
4292,03/26/19,15187092,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA015,Direct Sales In-house,HF_20x3_Santa Ana
4293,03/26/19,15187682,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA039FIT,Direct Sales In-house,HF_25x2_FitSantaAna
4294,03/26/19,15187711,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PDX015,Direct Sales In-house,HF_20x3_Portland
4295,03/27/19,15191305,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50ATL043,Direct Sales In-house,HF_50%x2_Atlanta
4296,03/27/19,15191841,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50ATL043,Direct Sales In-house,HF_50%x2_Atlanta
4297,03/27/19,15191865,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHL009,Direct Sales In-house,HF_20x3_Philadelphia
4298,03/27/19,15191985,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHL004,Direct Sales In-house,HF_20x3_Philadelphia
4299,03/27/19,15192058,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT021,Direct Sales In-house,HF_20x3_Pittsburgh
4300,03/27/19,15192592,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX042,Direct Sales In-house,HF_50%x2_Phoenix
4301,03/27/19,15192633,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4302,03/27/19,15192660,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50PHX006,Direct Sales In-house,HF_50%x2_Phoenix
4303,03/27/19,15192669,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2HOU056,Direct Sales In-house,HF_10x3_Houston_2x2
4304,03/27/19,15192873,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4305,03/27/19,15192818,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU056,Direct Sales In-house,HF_20x3_Houston
4306,03/27/19,15192952,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU056,Direct Sales In-house,HF_20x3_Houston
4307,03/27/19,15192843,US-CP-4-2-0,Classic - 4 meals per week for 2 people,PIT054,Direct Sales In-house,HF_20x3_Pittsburgh
4308,03/27/19,15193194,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50PHX006,Direct Sales In-house,HF_50%x2_Phoenix
4309,03/27/19,15193195,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN095,Direct Sales In-house,HF_20x3_Denver
4310,03/27/19,15193204,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4311,03/27/19,15193306,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN008,Direct Sales In-house,HF_20x3_Denver
4312,03/27/19,15193555,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX041,Direct Sales In-house,HF_20x3_Jacksonville
4313,03/27/19,15193403,US-CP-4-2-0,Classic - 4 meals per week for 2 people,DEN009,Direct Sales In-house,HF_20x3_Denver
4314,03/27/19,15193602,US-CP-4-2-0,Classic - 4 meals per week for 2 people,SNA042,Direct Sales In-house,HF_20x3_Santa Ana
4315,03/27/19,15193635,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX042,Direct Sales In-house,HF_50%x2_Phoenix
4316,03/27/19,15193720,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4317,03/27/19,15194008,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4318,03/27/19,15194376,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SEA005,Direct Sales In-house,HF_20x3_Seattle
4319,03/27/19,15194508,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
4320,03/27/19,15194551,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4321,03/27/19,15194573,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX006,Direct Sales In-house,HF_50%x2_Phoenix
4322,03/27/19,15194674,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
4323,03/27/19,15194687,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX002,Direct Sales In-house,HF_50%x2_Phoenix
4324,03/27/19,15194691,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA005,Direct Sales In-house,HF_20x3_Seattle
4325,03/27/19,15194208,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
4326,03/27/19,15194762,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50PHX015,Direct Sales In-house,HF_50%x2_Phoenix
4327,03/27/19,15194818,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT024,Direct Sales In-house,HF_20x3_Pittsburgh
4328,03/27/19,15194859,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA034,Direct Sales In-house,HF_20x3_Seattle
4329,03/27/19,15194933,US-FMP-2-4-0,Family - 2 meals per week for 4 people,AUS021,Direct Sales In-house,HF_20x3_Austin
4330,03/27/19,15195030,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX002,Direct Sales In-house,HF_50%x2_Phoenix
4331,03/27/19,15194993,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
4332,03/27/19,15195115,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHL004,Direct Sales In-house,HF_20x3_Philadelphia
4333,03/27/19,15195134,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS032,Direct Sales In-house,HF_20x3_Boston
4334,03/27/19,15195186,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND027,Direct Sales In-house,HF_20x3_Indianapolis
4335,03/27/19,15195177,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA005,Direct Sales In-house,HF_20x3_Seattle
4336,03/27/19,15195234,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX051,Direct Sales In-house,HF_50%x2_Phoenix
4337,03/27/19,15195338,US-CP-2-4-0,Classic - 2 meals per week for 4 people,50PHX027,Direct Sales In-house,HF_50%x2_Phoenix
4338,03/27/19,15195398,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX051,Direct Sales In-house,HF_50%x2_Phoenix
4339,03/27/19,15195448,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX051,Direct Sales In-house,HF_50%x2_Phoenix
4340,03/27/19,15195326,US-FMP-2-4-0,Family - 2 meals per week for 4 people,CLE001,Direct Sales In-house,HF_20x3_Cleveland
4341,03/27/19,15195510,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND009,Direct Sales In-house,HF_20x3_Indianapolis
4342,03/27/19,15195565,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS027,Direct Sales In-house,HF_20x3_Austin
4343,03/27/19,15195621,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS027,Direct Sales In-house,HF_20x3_Austin
4344,03/27/19,15195554,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX002,Direct Sales In-house,HF_50%x2_Phoenix
4345,03/27/19,15196130,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT024,Direct Sales In-house,HF_20x3_Pittsburgh
